his	5.887305894673366
its	5.495896255711849
fucking	5.434765434858857
get	5.424160702639194
up	5.408473316350688
take	5.167092163409139
set	5.15990829182522
put	5.1314172035498355
break	5.122328019463921
getting	5.115796728981397
turn	5.00103578482813
fuckin	4.990109467220197
hit	4.924312854606521
gon	4.916728300596134
cut	4.903249614803602
pass	4.89040386560045
stick	4.869603087272462
keep	4.800061490652786
been	4.784914646971522
fucked	4.764708240445952
throw	4.72333698108916
lay	4.718420546050259
mess	4.714719852536539
shit	4.705193642155125
screw	4.684339154592219
spare	4.65772289457769
be	4.6497787218321
putting	4.648018604272806
gets	4.638897724169887
laid	4.6373152136237525
bust	4.622891033700762
screwed	4.615269584331839
turned	4.605750127011643
roll	4.605743552572592
throwing	4.602667754384027
does	4.601851411519741
fuck	4.595680204980811
taking	4.5930773149900865
turning	4.564845966742951
make	4.562727291007377
goddamn	4.559229818990953
tear	4.558307339222943
gotten	4.551204755613419
it	4.537176974574205
point	4.533644591720071
line	4.524206919850775
took	4.503704597167036
kept	4.498161712926816
cast	4.49359617064383
held	4.490893605754076
messed	4.490816036274747
knocked	4.4808432223656425
drop	4.480485512982133
broke	4.4728168637042955
goes	4.463568066320326
charge	4.448259474275087
down	4.445502613126662
the	4.442252173523446
was	4.43140056928046
picking	4.425228528634435
piece	4.417166260273092
bloody	4.416989414526799
keeping	4.411320133820233
were	4.402997209199587
damn	4.40224309809641
setting	4.401481341893951
taken	4.398599350681713
crack	4.386345388596764
being	4.382271791637979
covered	4.375173583515128
having	4.374929299976359
pulled	4.373073554415297
off	4.370109498406738
crap	4.355920770184531
made	4.344821842526613
hits	4.330170209934928
stuff	4.324892956258479
ass	4.323294487314243
well	4.319929505035885
breaking	4.3125415934885325
am	4.311228873005769
did	4.305949177456185
cover	4.296476039504462
picked	4.282650502507172
cross	4.278995397553768
threw	4.263189432089575
running	4.261649206472952
sticking	4.256996183024034
ripped	4.254334314522559
knock	4.245117913894047
posted	4.24313963239883
pick	4.242251281814246
favor	4.23790474647829
got	4.2338204229548335
takes	4.2311354452962
passing	4.230643724997391
hell	4.230313601871743
ride	4.22289341049946
breaks	4.218192896297248
bitch	4.209071782615478
hanging	4.197792728870299
swing	4.189619579904123
are	4.183809571288209
over	4.178935387236705
fix	4.1782333923212915
blow	4.177570674233616
messing	4.177107022265648
holding	4.175876133618706
turns	4.17565695855969
toss	4.172265550961399
pull	4.16680886580836
fit	4.165072971875567
squeeze	4.157808240294119
hooked	4.154825398135793
is	4.1526426754988774
blown	4.14382242975688
wrap	4.141898241690107
shake	4.13291244800791
your	4.130178632592516
her	4.125502540071361
pack	4.118997605423309
loose	4.11466470006106
fixed	4.113649247476548
puts	4.1127505887378195
hook	4.111871857137817
jerk	4.108787499600566
runs	4.096994783597271
stretch	4.096714825636989
flip	4.093019022274047
deal	4.08423746498827
kinda	4.081431328156078
hang	4.0810422278569645
blowing	4.06608773851183
pitch	4.058019193003235
twist	4.054593833409005
dropped	4.051179778018879
fill	4.050549504143221
anyway	4.0502360126590045
heck	4.043216165217711
rolling	4.040362685852196
blew	4.036355621344648
crossed	4.033398304560598
switch	4.030734856481603
track	4.03019968399622
freaking	4.028044145752941
load	4.026984331447809
figure	4.024067479542244
hold	4.021199794992735
lead	4.011588322272662
away	4.010865124036343
suck	4.008459565567075
watch	4.005850774675277
thrown	3.997106982993752
prick	3.9949842554971156
around	3.993574563350573
alert	3.9901197928423944
kick	3.9900171573150263
sight	3.9887973417505513
raise	3.9878998553234184
had	3.987852899181452
cost	3.9868585203068116
rid	3.9867914560580515
pieces	3.985684890315626
hitting	3.9848493420483115
given	3.983658198986588
draw	3.982966869458654
grab	3.980620338422281
handle	3.9805580071730433
busted	3.9723153648683365
charged	3.9706171431519466
making	3.959722465680559
drive	3.9587351402293836
lets	3.958642414424227
kicked	3.9568000662800418
care	3.9525502657827265
motherfucker	3.9473777221011446
snap	3.9468933316512915
remove	3.9445989100446788
push	3.9397540194851013
steady	3.9350632143330073
packed	3.9348712673597066
stand	3.9348658356582336
scratch	3.9336656078067507
harm	3.9331254002499083
beating	3.931159134553494
step	3.9297495088303784
fella	3.928331088359069
granted	3.9245595558577038
bitches	3.920874476930616
asshole	3.9142673518379625
ease	3.9089858030231075
beat	3.9064518020154555
straight	3.903898782870872
claim	3.899831742159331
haul	3.8995864105902176
mind	3.8978928444677794
strip	3.8975829981410413
motherfucking	3.8929406800881736
waste	3.8922553768153394
figured	3.8898138003536973
pushed	3.888842512768699
slip	3.88806077080274
cleared	3.884808772358319
charm	3.8825636360753446
dispatch	3.876884730277299
screwing	3.8720674445552956
ran	3.871783110235805
edge	3.870079123082995
pulling	3.868879615308076
pushing	3.866634627359246
keeps	3.866311733490997
wiped	3.8658429751958585
shot	3.8631140808148317
trick	3.8620313930017334
tearing	3.860733396102861
struck	3.8601503101214534
tap	3.859306875672408
run	3.8592209582479367
concern	3.8576010644194074
drove	3.854226348269661
went	3.852319044507605
bent	3.8510793566870865
order	3.849450793502468
due	3.849181463060706
settle	3.848320657479054
shove	3.845044448230294
rolled	3.8435600187162806
giving	3.8423268612895094
lines	3.8410737614743184
wrapped	3.8405939618581164
mention	3.838466560264983
takin	3.8370046840435315
bend	3.834945458062075
give	3.83466464945682
ai	3.834155766353087
shift	3.8326807369527964
carried	3.8317281748332626
spread	3.831396772275597
