coup	5.738944176083459
mise	5.618160051540368
comble	5.5583330969313804
impose	5.389162117154283
minable	5.343863835147216
atteinte	5.304687810795629
naze	5.229671486338346
agite	5.223527652353654
pète	5.213987584938117
minables	5.213523307701818
entrain	5.2030764631713335
éclate	5.194478007907987
tape	5.1544090496780814
fichu	5.140181761239685
taper	5.1398964973108985
pique	5.139696928132638
refait	5.126393621428077
enfonce	5.108218365767144
délire	5.103668861661918
éclater	5.07967309508807
écrase	5.078032614400912
embrouille	5.0707633936887255
repère	5.0679118617238
colle	5.061600245022966
galère	5.055393860576727
remise	5.050624596362461
coups	5.0294448474331555
baver	5.006853186396311
ressort	5.006120179827268
pourri	5.002205762540397
casse	4.989072469677666
enchaîne	4.987107054623624
balance	4.983001301482878
ménager	4.975613962060404
gonfle	4.967915778306917
défonce	4.962841166787341
dépasse	4.960105879104296
relevé	4.953187679828669
barré	4.9483539639679215
foireux	4.948066732730794
foutu	4.94792574705736
met	4.946019721507435
piquer	4.937624345878328
pacotille	4.9359447221210795
trempe	4.93591319630891
tapé	4.934661450343691
arrange	4.931786527977705
balancer	4.926153865888594
tripoter	4.918551762062191
perturbe	4.903709611195616
réduit	4.903102575129413
acharne	4.898196925841493
gêner	4.894601458655805
craque	4.893911877767318
andouille	4.892802150952065
vachement	4.889864539012504
péter	4.888166808580161
claque	4.887093276587578
passer	4.877458433100459
chauffe	4.870272396890131
allure	4.868856543750567
enfoncer	4.86100504042431
plongé	4.8594545523628305
hyper	4.856813127639718
monté	4.854908290935763
coller	4.851479662157757
morveux	4.846670870133893
défiler	4.842530695869866
gêne	4.838447140890678
roule	4.83718773451114
emballe	4.8290789020117275
relecture	4.826599173500921
gonflé	4.823279041680291
tarés	4.8217127094409316
remue	4.814665982333357
abrutis	4.808546579538717
arrache	4.802989048078968
piquant	4.8028958636264445
plombs	4.801909857225028
déchire	4.80056308013317
bouillie	4.797861954138343
sort	4.7971550159141385
nuls	4.7914484125943275
priori	4.790172785465814
cuit	4.788167662962917
couillon	4.788049913481851
amadouer	4.786641082533874
remis	4.7864094694001915
remonté	4.782880587142845
pince	4.779556227177931
roulée	4.777829165904376
confie	4.775277388186138
surpasse	4.773789240612672
bouscule	4.773571356268275
évoque	4.77275708455265
acharnement	4.7711649534915805
remet	4.767971725932915
nazes	4.765985033140828
cogne	4.765834922983217
écarté	4.765068858217855
acharner	4.764758807781046
rabaisser	4.76459969027005
abruti	4.760993762741132
éclat	4.757679948089356
traîne	4.756754378314911
craquer	4.756555498926337
drague	4.749515379515886
lancée	4.74771910210627
montée	4.746787505819003
h	4.744524758485615
couler	4.7368052834588426
dévoile	4.735864180812545
branché	4.733428776654621
enfoncé	4.726711354769179
magouilles	4.7258588051194765
trait	4.723506804383948
fichus	4.722885811217688
engueuler	4.716088299747581
vrille	4.713983235932075
guette	4.713048626543901
remontée	4.709994964906521
échappe	4.707180291062656
soigne	4.7044841534960415
tapes	4.703359153352269
diminue	4.702714117052987
méme	4.701078278755926
râler	4.69919338486123
débloque	4.698308967270395
balancé	4.696139981766528
remonte	4.695405971943088
bricole	4.693677923003555
emmerder	4.691021778730716
participe	4.687029407053858
prive	4.686465803290641
passent	4.6862741920831965
affole	4.685888373465878
baratin	4.6855905245399185
rigueur	4.685236628865974
défile	4.684555339223955
énerve	4.684020106414993
banal	4.683530189861443
lâchent	4.682779293366151
pointe	4.682599252489556
râle	4.681679759748254
convient	4.681528573891724
con	4.676599321847286
défoncer	4.675360203592325
nase	4.674776540502019
décidément	4.67058089767381
plonge	4.668569965566775
lancé	4.664843004624008
bidon	4.663094463954944
mêle	4.662492811676535
flanche	4.659125824585384
dresser	4.658539161271026
baigne	4.656683437763057
tient	4.6556236891136455
demeuré	4.655063601757642
dépasser	4.651964784814609
embarquer	4.651331934058341
remuer	4.648911854821098
tripote	4.647217681998619
braque	4.646219385389476
fixe	4.645234346789974
déraille	4.643625008434769
piqué	4.642858887427595
casses	4.642414372919284
tendre	4.641725505800612
mises	4.641272389994924
cons	4.637961553736384
aborde	4.637677510149655
rengaine	4.637492213953921
balances	4.636833707376727
saloperie	4.635229692132063
trousses	4.63485725821857
délires	4.634261420976626
incite	4.63361804826953
réclame	4.632626550760715
chier	4.632548558137939
déborde	4.6321908291642835
cocotte	4.631616413611463
ravir	4.631267719767537
compte	4.630704549515415
brouhaha	4.630099946112418
pourrie	4.630095504223579
coince	4.6298480058482845
vivement	4.627274623528395
percé	4.626772341626841
dépassé	4.625085054947711
conforme	4.623774828324107
taré	4.623167891354466
merveille	4.621017004922072
brouille	4.620990076815303
suscite	4.620427160113724
ringard	4.619743760109751
fond	4.618186925966927
ignoble	4.615478768367255
embrouilles	4.613647536442755
minus	4.612935260698927
chauffer	4.612281015711888
sévit	4.611881461245144
reprise	4.611294554632108
bouché	4.6090210762189034
ardeur	4.608589754216389
prise	4.607515355931532
fourré	4.606057564807417
agace	4.605915897410478
foute	4.603342584636088
pétard	4.601836877027095
diffuse	4.600209989293055
rabattre	4.5995207045289135
mou	4.5987437768768995
relève	4.59857826607936
diminuer	4.598443511286552
déroulement	4.598316418573629
glander	4.596377141288026
lâché	4.596284089305916
drôlement	4.59447857813118
écarter	4.593949574289738
lancer	4.5939176199662315
accouche	4.59279696590055
filer	4.590651405090699
magouille	4.590533631699502
griller	4.590404963042937
bilan	4.590165211028355
nul	4.589556821991643
réserve	4.589406971720802
pourris	4.587933122007053
attire	4.587048121520957
résumé	4.585870184637234
exagéré	4.58581583245249
écraser	4.585670523899163
tourner	4.582603699168272
vif	4.580672290037619
montées	4.5805779224486365
incontournable	4.578881405043087
parer	4.578661072375682
tend	4.577258345022036
repérer	4.576560717162218
fout	4.575914101707468
gonfler	4.574664237423164
bide	4.5745766818732
crapule	4.572517751671866
provoque	4.571732947171118
réglé	4.5713501926082625
douceur	4.570566765027123
domine	4.57025109087333
coule	4.570131833144788
mêlent	4.569573120332454
crible	4.567606421123286
retombe	4.566710964783982
boucler	4.566425518435161
bousculent	4.56601204162419
enflamme	4.564138105988433
engage	4.562093158432056
céder	4.561702959140252
dévoiler	4.561468929619174
passes	4.560901961597478
poil	4.560781370632645
filé	4.560444946297161
fréquente	4.559869000184966
mèche	4.559759088741426
bourre	4.559314085156044
morfler	4.559169701827588
atteint	4.558096850458838
gronde	4.558072072697083
empêche	4.557129990750801
embarqué	4.554890572380819
remonter	4.554408369695454
crétins	4.554336424606195
coincer	4.5540852046463005
filent	4.553734136244765
mettent	4.552600129979476
rangé	4.5522848122586534
débarquer	4.551256021808435
prévoir	4.549230274859083
topo	4.548685218478697
colles	4.543579142825486
